Student_ID,gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score,Total Score,Average Score,Percentage,Grade,Result,Attendance
753,male,group C,master's degree,free/reduced,completed,79.0,77.0,75.0,231.0,77.0,77.0,B,Pass,88
754,female,group C,some high school,standard,completed,77.0,90.0,85.0,252.0,84.0,84.0,A,Pass,72
755,male,group C,associate's degree,free/reduced,none,58.0,55.0,53.0,166.0,55.333333333333336,55.333333333333336,D,Pass,63
756,female,group E,associate's degree,standard,none,84.0,95.0,92.0,271.0,90.33333333333333,90.33333333333333,A+,Pass,89
757,male,group D,some college,standard,none,55.0,58.0,52.0,165.0,55.0,55.00000000000001,D,Pass,90
758,male,group E,bachelor's degree,free/reduced,completed,70.0,68.0,72.0,210.0,70.0,70.0,B,Pass,65
759,female,group D,some college,free/reduced,completed,52.0,59.0,65.0,176.0,58.666666666666664,58.666666666666664,D,Pass,91
760,male,group B,some college,standard,completed,69.0,77.0,77.0,223.0,74.33333333333333,74.33333333333333,B,Pass,68
761,female,group C,high school,free/reduced,none,53.0,72.0,64.0,189.0,63.0,63.0,C,Pass,92
762,female,group D,some high school,standard,none,48.0,58.0,54.0,160.0,53.333333333333336,53.333333333333336,D,Pass,86
763,male,group D,some high school,standard,completed,78.0,81.0,86.0,245.0,81.66666666666667,81.66666666666667,A,Pass,99
764,female,group B,high school,standard,none,62.0,62.0,63.0,187.0,62.333333333333336,62.33333333333333,C,Pass,85
765,male,group D,some college,standard,none,60.0,63.0,59.0,182.0,60.666666666666664,60.66666666666667,C,Pass,63
766,female,group B,high school,standard,none,74.0,72.0,72.0,218.0,72.66666666666667,72.66666666666667,B,Pass,62
767,female,group C,high school,standard,completed,58.0,75.0,77.0,210.0,70.0,70.0,B,Pass,68
768,male,group B,high school,standard,completed,76.0,62.0,60.0,198.0,66.0,66.0,C,Pass,64
769,female,group D,some high school,standard,none,68.0,71.0,75.0,214.0,71.33333333333333,71.33333333333334,B,Pass,86
770,male,group A,some college,free/reduced,none,58.0,60.0,57.0,175.0,58.333333333333336,58.333333333333336,D,Pass,67
771,male,group B,high school,standard,none,52.0,48.0,49.0,149.0,49.666666666666664,49.666666666666664,D,Pass,96
772,male,group D,bachelor's degree,standard,none,75.0,73.0,74.0,222.0,74.0,74.0,B,Pass,69
773,female,group B,some high school,free/reduced,completed,52.0,67.0,72.0,191.0,63.666666666666664,63.66666666666667,C,Pass,93
774,female,group C,bachelor's degree,free/reduced,none,62.0,78.0,79.0,219.0,73.0,73.0,B,Pass,90
775,male,group B,some college,standard,none,66.0,65.0,60.0,191.0,63.666666666666664,63.66666666666667,C,Pass,81
776,female,group B,some high school,free/reduced,none,49.0,58.0,55.0,162.0,54.0,54.0,D,Pass,97
777,female,group B,high school,standard,none,66.0,72.0,70.0,208.0,69.33333333333333,69.33333333333334,C,Pass,91
778,female,group C,some college,free/reduced,none,35.0,44.0,43.0,122.0,40.666666666666664,40.666666666666664,D,Pass,72
779,female,group A,some college,standard,completed,72.0,79.0,82.0,233.0,77.66666666666667,77.66666666666666,B,Pass,78
780,male,group E,associate's degree,standard,completed,94.0,85.0,82.0,261.0,87.0,87.0,A,Pass,97
781,female,group D,associate's degree,free/reduced,none,46.0,56.0,57.0,159.0,53.0,53.0,D,Pass,75
782,female,group B,master's degree,standard,none,77.0,90.0,84.0,251.0,83.66666666666667,83.66666666666667,A,Pass,78
783,female,group B,high school,free/reduced,completed,76.0,85.0,82.0,243.0,81.0,81.0,A,Pass,92
784,female,group C,associate's degree,standard,completed,52.0,59.0,62.0,173.0,57.666666666666664,57.666666666666664,D,Pass,83
785,male,group C,bachelor's degree,standard,completed,91.0,81.0,79.0,251.0,83.66666666666667,83.66666666666667,A,Pass,61
786,female,group B,some high school,standard,completed,32.0,51.0,44.0,127.0,42.333333333333336,42.333333333333336,D,Fail,70
787,female,group E,some high school,free/reduced,none,72.0,79.0,77.0,228.0,76.0,76.0,B,Pass,65
788,female,group B,some college,standard,none,19.0,38.0,32.0,89.0,29.666666666666668,29.666666666666668,D,Fail,95
789,male,group C,associate's degree,free/reduced,none,68.0,65.0,61.0,194.0,64.66666666666667,64.66666666666666,C,Pass,96
790,female,group C,master's degree,free/reduced,none,52.0,65.0,61.0,178.0,59.333333333333336,59.333333333333336,D,Pass,78
791,female,group B,high school,standard,none,48.0,62.0,60.0,170.0,56.666666666666664,56.666666666666664,D,Pass,82
792,female,group D,some college,free/reduced,none,60.0,66.0,70.0,196.0,65.33333333333333,65.33333333333333,C,Pass,93
793,male,group D,high school,free/reduced,none,66.0,74.0,69.0,209.0,69.66666666666667,69.66666666666667,C,Pass,67
794,male,group E,some high school,standard,completed,89.0,84.0,77.0,250.0,83.33333333333333,83.33333333333334,A,Pass,92
795,female,group B,high school,standard,none,42.0,52.0,51.0,145.0,48.333333333333336,48.333333333333336,D,Pass,83
796,female,group E,associate's degree,free/reduced,completed,57.0,68.0,73.0,198.0,66.0,66.0,C,Pass,77
797,male,group D,high school,standard,none,70.0,70.0,70.0,210.0,70.0,70.0,B,Pass,95
798,female,group E,associate's degree,free/reduced,none,70.0,84.0,81.0,235.0,78.33333333333333,78.33333333333333,B,Pass,98
799,male,group E,some college,standard,none,69.0,60.0,54.0,183.0,61.0,61.0,C,Pass,75
800,female,group C,associate's degree,standard,none,52.0,55.0,57.0,164.0,54.666666666666664,54.666666666666664,D,Pass,97
801,male,group C,some high school,standard,completed,67.0,73.0,68.0,208.0,69.33333333333333,69.33333333333334,C,Pass,68
802,male,group C,some high school,standard,completed,76.0,80.0,73.0,229.0,76.33333333333333,76.33333333333333,B,Pass,89
803,female,group E,associate's degree,standard,none,87.0,94.0,95.0,276.0,92.0,92.0,A+,Pass,65
804,female,group B,some college,standard,none,82.0,85.0,87.0,254.0,84.66666666666667,84.66666666666667,A,Pass,79
805,female,group C,some college,standard,none,73.0,76.0,78.0,227.0,75.66666666666667,75.66666666666667,B,Pass,68
806,male,group A,some college,free/reduced,none,75.0,81.0,74.0,230.0,76.66666666666667,76.66666666666667,B,Pass,95
807,female,group D,some college,free/reduced,none,64.0,74.0,75.0,213.0,71.0,71.0,B,Pass,87
808,female,group E,high school,free/reduced,none,41.0,45.0,40.0,126.0,42.0,42.0,D,Pass,83
809,male,group C,high school,standard,none,90.0,75.0,69.0,234.0,78.0,78.0,B,Pass,99
810,male,group B,bachelor's degree,standard,none,59.0,54.0,51.0,164.0,54.666666666666664,54.666666666666664,D,Pass,94
811,male,group A,some high school,standard,none,51.0,31.0,36.0,118.0,39.333333333333336,39.33333333333333,D,Fail,75
812,male,group A,high school,free/reduced,none,45.0,47.0,49.0,141.0,47.0,47.0,D,Pass,81
813,female,group C,master's degree,standard,completed,54.0,64.0,67.0,185.0,61.666666666666664,61.66666666666667,C,Pass,98
814,male,group E,some high school,standard,completed,87.0,84.0,76.0,247.0,82.33333333333333,82.33333333333334,A,Pass,63
815,female,group C,high school,standard,none,72.0,80.0,83.0,235.0,78.33333333333333,78.33333333333333,B,Pass,80
816,male,group B,some high school,standard,completed,94.0,86.0,87.0,267.0,89.0,89.0,A,Pass,97
817,female,group A,bachelor's degree,standard,none,45.0,59.0,64.0,168.0,56.0,56.00000000000001,D,Pass,68
818,male,group D,bachelor's degree,free/reduced,completed,61.0,70.0,76.0,207.0,69.0,69.0,C,Pass,63
819,female,group B,high school,free/reduced,none,60.0,72.0,68.0,200.0,66.66666666666667,66.66666666666666,C,Pass,65
820,female,group C,some high school,standard,none,77.0,91.0,88.0,256.0,85.33333333333333,85.33333333333334,A,Pass,92
821,female,group A,some high school,standard,completed,85.0,90.0,92.0,267.0,89.0,89.0,A,Pass,71
822,female,group D,bachelor's degree,free/reduced,none,78.0,90.0,93.0,261.0,87.0,87.0,A,Pass,68
823,male,group E,some college,free/reduced,completed,49.0,52.0,51.0,152.0,50.666666666666664,50.66666666666667,D,Pass,80
824,female,group B,high school,free/reduced,none,71.0,87.0,82.0,240.0,80.0,80.0,A,Pass,88
825,female,group C,some high school,free/reduced,none,48.0,58.0,52.0,158.0,52.666666666666664,52.666666666666664,D,Pass,89
826,male,group C,high school,standard,none,62.0,67.0,58.0,187.0,62.333333333333336,62.33333333333333,C,Pass,66
827,female,group C,associate's degree,free/reduced,completed,56.0,68.0,70.0,194.0,64.66666666666667,64.66666666666666,C,Pass,74
828,female,group C,some high school,standard,none,65.0,69.0,76.0,210.0,70.0,70.0,B,Pass,86
829,female,group D,some high school,free/reduced,completed,69.0,86.0,81.0,236.0,78.66666666666667,78.66666666666666,B,Pass,100
830,male,group B,some high school,standard,none,68.0,54.0,53.0,175.0,58.333333333333336,58.333333333333336,D,Pass,80
831,female,group A,some college,free/reduced,none,61.0,60.0,57.0,178.0,59.333333333333336,59.333333333333336,D,Pass,78
832,female,group C,bachelor's degree,free/reduced,completed,74.0,86.0,89.0,249.0,83.0,83.0,A,Pass,85
833,male,group A,bachelor's degree,standard,none,64.0,60.0,58.0,182.0,60.666666666666664,60.66666666666667,C,Pass,86
834,female,group B,high school,standard,completed,77.0,82.0,89.0,248.0,82.66666666666667,82.66666666666667,A,Pass,68
835,male,group B,some college,standard,none,58.0,50.0,45.0,153.0,51.0,51.0,D,Pass,66
836,female,group C,high school,standard,completed,60.0,64.0,74.0,198.0,66.0,66.0,C,Pass,82
837,male,group E,high school,standard,none,73.0,64.0,57.0,194.0,64.66666666666667,64.66666666666666,C,Pass,78
838,female,group A,high school,standard,completed,75.0,82.0,79.0,236.0,78.66666666666667,78.66666666666666,B,Pass,62
839,male,group B,associate's degree,free/reduced,completed,58.0,57.0,53.0,168.0,56.0,56.00000000000001,D,Pass,83
840,female,group C,associate's degree,standard,none,66.0,77.0,73.0,216.0,72.0,72.0,B,Pass,79
841,female,group D,high school,free/reduced,none,39.0,52.0,46.0,137.0,45.666666666666664,45.666666666666664,D,Pass,63
842,male,group C,some high school,standard,none,64.0,58.0,51.0,173.0,57.666666666666664,57.666666666666664,D,Pass,84
843,female,group B,high school,free/reduced,completed,23.0,44.0,36.0,103.0,34.333333333333336,34.333333333333336,D,Fail,76
844,male,group B,some college,free/reduced,completed,74.0,77.0,76.0,227.0,75.66666666666667,75.66666666666667,B,Pass,86
845,female,group D,some high school,free/reduced,completed,40.0,65.0,64.0,169.0,56.333333333333336,56.333333333333336,D,Pass,83
846,male,group E,master's degree,standard,none,90.0,85.0,84.0,259.0,86.33333333333333,86.33333333333333,A,Pass,62
847,male,group C,master's degree,standard,completed,91.0,85.0,85.0,261.0,87.0,87.0,A,Pass,72
848,male,group D,high school,standard,none,64.0,54.0,50.0,168.0,56.0,56.00000000000001,D,Pass,89
849,female,group C,high school,standard,none,59.0,72.0,68.0,199.0,66.33333333333333,66.33333333333333,C,Pass,72
850,male,group D,associate's degree,standard,none,80.0,75.0,69.0,224.0,74.66666666666667,74.66666666666667,B,Pass,97
851,male,group C,master's degree,standard,none,71.0,67.0,67.0,205.0,68.33333333333333,68.33333333333333,C,Pass,81
852,female,group A,high school,standard,none,61.0,68.0,63.0,192.0,64.0,64.0,C,Pass,66
853,female,group E,some college,standard,none,87.0,85.0,93.0,265.0,88.33333333333333,88.33333333333333,A,Pass,65
854,male,group E,some high school,standard,none,82.0,67.0,61.0,210.0,70.0,70.0,B,Pass,60
855,male,group C,some high school,standard,none,62.0,64.0,55.0,181.0,60.333333333333336,60.333333333333336,C,Pass,95
856,female,group B,bachelor's degree,standard,none,97.0,97.0,96.0,290.0,96.66666666666667,96.66666666666667,A+,Pass,76
857,male,group B,some college,free/reduced,none,75.0,68.0,65.0,208.0,69.33333333333333,69.33333333333334,C,Pass,82
858,female,group C,bachelor's degree,standard,none,65.0,79.0,81.0,225.0,75.0,75.0,B,Pass,80
859,male,group B,high school,standard,completed,52.0,49.0,46.0,147.0,49.0,49.0,D,Pass,91
860,male,group C,associate's degree,free/reduced,none,87.0,73.0,72.0,232.0,77.33333333333333,77.33333333333333,B,Pass,70
861,female,group C,associate's degree,standard,none,53.0,62.0,53.0,168.0,56.0,56.00000000000001,D,Pass,97
862,female,group E,master's degree,free/reduced,none,81.0,86.0,87.0,254.0,84.66666666666667,84.66666666666667,A,Pass,89
863,male,group D,bachelor's degree,free/reduced,completed,39.0,42.0,38.0,119.0,39.666666666666664,39.666666666666664,D,Pass,85
864,female,group C,some college,standard,completed,71.0,71.0,80.0,222.0,74.0,74.0,B,Pass,76
865,male,group C,associate's degree,standard,none,97.0,93.0,91.0,281.0,93.66666666666667,93.66666666666667,A+,Pass,72
866,male,group D,some college,standard,completed,82.0,82.0,88.0,252.0,84.0,84.0,A,Pass,72
867,male,group C,high school,free/reduced,none,59.0,53.0,52.0,164.0,54.666666666666664,54.666666666666664,D,Pass,80
868,male,group B,associate's degree,standard,none,61.0,42.0,41.0,144.0,48.0,48.0,D,Pass,68
869,male,group E,associate's degree,free/reduced,completed,78.0,74.0,72.0,224.0,74.66666666666667,74.66666666666667,B,Pass,94
870,male,group C,associate's degree,free/reduced,none,49.0,51.0,51.0,151.0,50.333333333333336,50.33333333333333,D,Pass,85
871,male,group B,high school,standard,none,59.0,58.0,47.0,164.0,54.666666666666664,54.666666666666664,D,Pass,96
872,female,group C,some college,standard,completed,70.0,72.0,76.0,218.0,72.66666666666667,72.66666666666667,B,Pass,82
873,male,group B,associate's degree,standard,completed,82.0,84.0,78.0,244.0,81.33333333333333,81.33333333333333,A,Pass,80
874,male,group E,associate's degree,free/reduced,none,90.0,90.0,82.0,262.0,87.33333333333333,87.33333333333333,A,Pass,77
875,female,group C,bachelor's degree,free/reduced,none,43.0,62.0,61.0,166.0,55.333333333333336,55.333333333333336,D,Pass,81
876,male,group C,some college,free/reduced,none,80.0,64.0,66.0,210.0,70.0,70.0,B,Pass,91
877,male,group D,some college,standard,none,81.0,82.0,84.0,247.0,82.33333333333333,82.33333333333334,A,Pass,89
878,male,group C,some high school,standard,none,57.0,61.0,54.0,172.0,57.333333333333336,57.333333333333336,D,Pass,91
879,female,group D,some high school,standard,none,59.0,72.0,80.0,211.0,70.33333333333333,70.33333333333334,B,Pass,93
880,female,group D,associate's degree,standard,none,64.0,76.0,74.0,214.0,71.33333333333333,71.33333333333334,B,Pass,88
881,male,group C,bachelor's degree,standard,completed,63.0,64.0,66.0,193.0,64.33333333333333,64.33333333333333,C,Pass,69
882,female,group E,bachelor's degree,standard,completed,71.0,70.0,70.0,211.0,70.33333333333333,70.33333333333334,B,Pass,65
883,female,group B,high school,free/reduced,none,64.0,73.0,71.0,208.0,69.33333333333333,69.33333333333334,C,Pass,89
884,male,group D,bachelor's degree,free/reduced,none,55.0,46.0,44.0,145.0,48.333333333333336,48.333333333333336,D,Pass,67
885,female,group E,associate's degree,standard,none,51.0,51.0,54.0,156.0,52.0,52.0,D,Pass,76
886,female,group C,associate's degree,standard,completed,62.0,76.0,80.0,218.0,72.66666666666667,72.66666666666667,B,Pass,70
887,female,group E,associate's degree,standard,completed,93.0,100.0,95.0,288.0,96.0,96.0,A+,Pass,93
888,male,group C,high school,free/reduced,none,54.0,72.0,59.0,185.0,61.666666666666664,61.66666666666667,C,Pass,96
889,female,group D,some college,free/reduced,none,69.0,65.0,74.0,208.0,69.33333333333333,69.33333333333334,C,Pass,91
890,male,group D,high school,free/reduced,none,44.0,51.0,48.0,143.0,47.666666666666664,47.66666666666667,D,Pass,100
891,female,group E,some college,standard,completed,86.0,85.0,91.0,262.0,87.33333333333333,87.33333333333333,A,Pass,96
892,female,group E,associate's degree,standard,none,85.0,92.0,85.0,262.0,87.33333333333333,87.33333333333333,A,Pass,91
893,female,group A,master's degree,free/reduced,none,50.0,67.0,73.0,190.0,63.333333333333336,63.33333333333333,C,Pass,61
894,male,group D,some high school,standard,completed,88.0,74.0,75.0,237.0,79.0,79.0,B,Pass,82
895,female,group E,associate's degree,standard,none,59.0,62.0,69.0,190.0,63.333333333333336,63.33333333333333,C,Pass,65
896,female,group E,some high school,free/reduced,none,32.0,34.0,38.0,104.0,34.666666666666664,34.66666666666667,D,Fail,80
897,male,group B,high school,free/reduced,none,36.0,29.0,27.0,92.0,30.666666666666668,30.666666666666664,D,Fail,86
898,female,group B,some high school,free/reduced,completed,63.0,78.0,79.0,220.0,73.33333333333333,73.33333333333333,B,Pass,70
899,male,group D,associate's degree,standard,completed,67.0,54.0,63.0,184.0,61.333333333333336,61.33333333333333,C,Pass,63
900,female,group D,some high school,standard,completed,65.0,78.0,82.0,225.0,75.0,75.0,B,Pass,63
901,male,group D,master's degree,standard,none,85.0,84.0,89.0,258.0,86.0,86.0,A,Pass,82
902,female,group C,master's degree,standard,none,73.0,78.0,74.0,225.0,75.0,75.0,B,Pass,96
903,female,group A,high school,free/reduced,completed,34.0,48.0,41.0,123.0,41.0,41.0,D,Fail,94
904,female,group D,bachelor's degree,free/reduced,completed,93.0,100.0,100.0,293.0,97.66666666666667,97.66666666666667,A+,Pass,92
905,female,group D,some high school,free/reduced,none,67.0,84.0,84.0,235.0,78.33333333333333,78.33333333333333,B,Pass,75
906,male,group D,some college,standard,none,88.0,77.0,77.0,242.0,80.66666666666667,80.66666666666666,A,Pass,100
907,male,group B,high school,standard,none,57.0,48.0,51.0,156.0,52.0,52.0,D,Pass,90
908,female,group D,some college,standard,completed,79.0,84.0,91.0,254.0,84.66666666666667,84.66666666666667,A,Pass,71
909,female,group C,bachelor's degree,free/reduced,none,67.0,75.0,72.0,214.0,71.33333333333333,71.33333333333334,B,Pass,89
910,male,group E,bachelor's degree,standard,completed,70.0,64.0,70.0,204.0,68.0,68.0,C,Pass,73
911,male,group D,bachelor's degree,free/reduced,none,50.0,42.0,48.0,140.0,46.666666666666664,46.666666666666664,D,Pass,60
912,female,group A,some college,standard,none,69.0,84.0,82.0,235.0,78.33333333333333,78.33333333333333,B,Pass,82
913,female,group C,bachelor's degree,standard,completed,52.0,61.0,66.0,179.0,59.666666666666664,59.66666666666667,D,Pass,73
914,female,group C,bachelor's degree,free/reduced,completed,47.0,62.0,66.0,175.0,58.333333333333336,58.333333333333336,D,Pass,90
915,female,group B,associate's degree,free/reduced,none,46.0,61.0,55.0,162.0,54.0,54.0,D,Pass,91
916,female,group E,some college,standard,none,68.0,70.0,66.0,204.0,68.0,68.0,C,Pass,88
917,male,group E,bachelor's degree,standard,completed,100.0,100.0,100.0,300.0,100.0,100.0,A+,Pass,100
918,female,group C,high school,standard,none,44.0,61.0,52.0,157.0,52.333333333333336,52.33333333333333,D,Pass,90
919,female,group C,associate's degree,standard,completed,57.0,77.0,80.0,214.0,71.33333333333333,71.33333333333334,B,Pass,91
920,male,group B,some college,standard,completed,91.0,96.0,91.0,278.0,92.66666666666667,92.66666666666666,A+,Pass,89
921,male,group D,high school,free/reduced,none,69.0,70.0,67.0,206.0,68.66666666666667,68.66666666666667,C,Pass,71
922,female,group C,high school,free/reduced,none,35.0,53.0,46.0,134.0,44.666666666666664,44.666666666666664,D,Pass,98
923,male,group D,high school,standard,none,72.0,66.0,66.0,204.0,68.0,68.0,C,Pass,63
924,female,group B,associate's degree,free/reduced,none,54.0,65.0,65.0,184.0,61.333333333333336,61.33333333333333,C,Pass,61
925,male,group D,high school,free/reduced,none,74.0,70.0,69.0,213.0,71.0,71.0,B,Pass,92
926,male,group E,some high school,standard,completed,74.0,64.0,60.0,198.0,66.0,66.0,C,Pass,84
927,male,group E,associate's degree,free/reduced,none,64.0,56.0,52.0,172.0,57.333333333333336,57.333333333333336,D,Pass,94
928,female,group D,high school,free/reduced,completed,65.0,61.0,71.0,197.0,65.66666666666667,65.66666666666666,C,Pass,98
929,male,group E,associate's degree,free/reduced,completed,46.0,43.0,44.0,133.0,44.333333333333336,44.333333333333336,D,Pass,86
930,female,group C,some high school,free/reduced,none,48.0,56.0,51.0,155.0,51.666666666666664,51.66666666666667,D,Pass,100
931,male,group C,some college,free/reduced,completed,67.0,74.0,70.0,211.0,70.33333333333333,70.33333333333334,B,Pass,77
932,male,group D,some college,free/reduced,none,62.0,57.0,62.0,181.0,60.333333333333336,60.333333333333336,C,Pass,100
933,male,group D,associate's degree,free/reduced,completed,61.0,71.0,73.0,205.0,68.33333333333333,68.33333333333333,C,Pass,88
934,male,group C,bachelor's degree,free/reduced,completed,70.0,75.0,74.0,219.0,73.0,73.0,B,Pass,80
935,male,group C,associate's degree,standard,completed,98.0,87.0,90.0,275.0,91.66666666666667,91.66666666666666,A+,Pass,85
936,male,group D,some college,free/reduced,none,70.0,63.0,58.0,191.0,63.666666666666664,63.66666666666667,C,Pass,96
937,male,group A,associate's degree,standard,none,67.0,57.0,53.0,177.0,59.0,59.0,D,Pass,69
938,female,group E,high school,free/reduced,none,57.0,58.0,57.0,172.0,57.333333333333336,57.333333333333336,D,Pass,92
939,male,group D,some college,standard,completed,85.0,81.0,85.0,251.0,83.66666666666667,83.66666666666667,A,Pass,85
940,male,group D,some high school,standard,completed,77.0,68.0,69.0,214.0,71.33333333333333,71.33333333333334,B,Pass,69
941,male,group C,master's degree,free/reduced,completed,72.0,66.0,72.0,210.0,70.0,70.0,B,Pass,77
942,female,group D,master's degree,standard,none,78.0,91.0,96.0,265.0,88.33333333333333,88.33333333333333,A,Pass,88
943,male,group C,high school,standard,none,81.0,66.0,64.0,211.0,70.33333333333333,70.33333333333334,B,Pass,67
944,male,group A,some high school,free/reduced,completed,61.0,62.0,61.0,184.0,61.333333333333336,61.33333333333333,C,Pass,75
945,female,group B,high school,standard,none,58.0,68.0,61.0,187.0,62.333333333333336,62.33333333333333,C,Pass,71
946,female,group C,associate's degree,standard,none,54.0,61.0,58.0,173.0,57.666666666666664,57.666666666666664,D,Pass,84
947,male,group B,high school,standard,none,82.0,82.0,80.0,244.0,81.33333333333333,81.33333333333333,A,Pass,98
948,female,group D,some college,free/reduced,none,49.0,58.0,60.0,167.0,55.666666666666664,55.666666666666664,D,Pass,67
949,male,group B,some high school,free/reduced,completed,49.0,50.0,52.0,151.0,50.333333333333336,50.33333333333333,D,Pass,89
950,female,group E,high school,free/reduced,completed,57.0,75.0,73.0,205.0,68.33333333333333,68.33333333333333,C,Pass,91
951,male,group E,high school,standard,none,94.0,73.0,71.0,238.0,79.33333333333333,79.33333333333333,B,Pass,72
952,female,group D,some college,standard,completed,75.0,77.0,83.0,235.0,78.33333333333333,78.33333333333333,B,Pass,81
953,female,group E,some high school,free/reduced,none,74.0,74.0,72.0,220.0,73.33333333333333,73.33333333333333,B,Pass,92
954,male,group C,high school,standard,completed,58.0,52.0,54.0,164.0,54.666666666666664,54.666666666666664,D,Pass,64
955,female,group C,some college,standard,none,62.0,69.0,69.0,200.0,66.66666666666667,66.66666666666666,C,Pass,97
956,male,group E,associate's degree,standard,none,72.0,57.0,62.0,191.0,63.666666666666664,63.66666666666667,C,Pass,95
957,male,group C,some college,standard,none,84.0,87.0,81.0,252.0,84.0,84.0,A,Pass,76
958,female,group D,master's degree,standard,none,92.0,100.0,100.0,292.0,97.33333333333333,97.33333333333334,A+,Pass,68
959,female,group D,high school,standard,none,45.0,63.0,59.0,167.0,55.666666666666664,55.666666666666664,D,Pass,92
960,male,group C,high school,standard,none,75.0,81.0,71.0,227.0,75.66666666666667,75.66666666666667,B,Pass,66
961,female,group A,some college,standard,none,56.0,58.0,64.0,178.0,59.333333333333336,59.333333333333336,D,Pass,68
962,female,group D,some high school,free/reduced,none,48.0,54.0,53.0,155.0,51.666666666666664,51.66666666666667,D,Pass,66
963,female,group E,associate's degree,standard,none,100.0,100.0,100.0,300.0,100.0,100.0,A+,Pass,77
964,female,group C,some high school,free/reduced,completed,65.0,76.0,75.0,216.0,72.0,72.0,B,Pass,77
965,male,group D,some college,standard,none,72.0,57.0,58.0,187.0,62.333333333333336,62.33333333333333,C,Pass,99
966,female,group D,some college,standard,none,62.0,70.0,72.0,204.0,68.0,68.0,C,Pass,92
967,male,group A,some high school,standard,completed,66.0,68.0,64.0,198.0,66.0,66.0,C,Pass,82
968,male,group C,some college,standard,none,63.0,63.0,60.0,186.0,62.0,62.0,C,Pass,99
969,female,group E,associate's degree,standard,none,68.0,76.0,67.0,211.0,70.33333333333333,70.33333333333334,B,Pass,67
970,female,group B,bachelor's degree,standard,none,75.0,84.0,80.0,239.0,79.66666666666667,79.66666666666666,B,Pass,74
971,female,group D,bachelor's degree,standard,none,89.0,100.0,100.0,289.0,96.33333333333333,96.33333333333334,A+,Pass,77
972,male,group C,some high school,standard,completed,78.0,72.0,69.0,219.0,73.0,73.0,B,Pass,62
973,female,group A,high school,free/reduced,completed,53.0,50.0,60.0,163.0,54.333333333333336,54.333333333333336,D,Pass,80
974,female,group D,some college,free/reduced,none,49.0,65.0,61.0,175.0,58.333333333333336,58.333333333333336,D,Pass,73
975,female,group A,some college,standard,none,54.0,63.0,67.0,184.0,61.333333333333336,61.33333333333333,C,Pass,100
976,female,group C,some college,standard,completed,64.0,82.0,77.0,223.0,74.33333333333333,74.33333333333333,B,Pass,73
977,male,group B,some college,free/reduced,completed,60.0,62.0,60.0,182.0,60.666666666666664,60.66666666666667,C,Pass,89
978,male,group C,associate's degree,standard,none,62.0,65.0,58.0,185.0,61.666666666666664,61.66666666666667,C,Pass,70
979,male,group D,high school,standard,completed,55.0,41.0,48.0,144.0,48.0,48.0,D,Pass,87
980,female,group C,associate's degree,standard,none,91.0,95.0,94.0,280.0,93.33333333333333,93.33333333333333,A+,Pass,78
981,female,group B,high school,free/reduced,none,8.0,24.0,23.0,55.0,18.333333333333332,18.333333333333332,D,Fail,93
982,male,group D,some high school,standard,none,81.0,78.0,78.0,237.0,79.0,79.0,B,Pass,64
983,male,group B,some high school,standard,completed,79.0,85.0,86.0,250.0,83.33333333333333,83.33333333333334,A,Pass,84
984,female,group A,some college,standard,completed,78.0,87.0,91.0,256.0,85.33333333333333,85.33333333333334,A,Pass,69
985,female,group C,some high school,standard,none,74.0,75.0,82.0,231.0,77.0,77.0,B,Pass,93
986,male,group A,high school,standard,none,57.0,51.0,54.0,162.0,54.0,54.0,D,Pass,99
987,female,group C,associate's degree,standard,none,40.0,59.0,51.0,150.0,50.0,50.0,D,Pass,88
988,male,group E,some high school,standard,completed,81.0,75.0,76.0,232.0,77.33333333333333,77.33333333333333,B,Pass,72
989,female,group A,some high school,free/reduced,none,44.0,45.0,45.0,134.0,44.666666666666664,44.666666666666664,D,Pass,67
990,female,group D,some college,free/reduced,completed,67.0,86.0,83.0,236.0,78.66666666666667,78.66666666666666,B,Pass,83
991,male,group E,high school,free/reduced,completed,86.0,81.0,75.0,242.0,80.66666666666667,80.66666666666666,A,Pass,64
992,female,group B,some high school,standard,completed,65.0,82.0,78.0,225.0,75.0,75.0,B,Pass,69
993,female,group D,associate's degree,free/reduced,none,55.0,76.0,76.0,207.0,69.0,69.0,C,Pass,78
994,female,group D,bachelor's degree,free/reduced,none,62.0,72.0,74.0,208.0,69.33333333333333,69.33333333333334,C,Pass,93
995,male,group A,high school,standard,none,63.0,63.0,62.0,188.0,62.666666666666664,62.66666666666667,C,Pass,88
996,female,group E,master's degree,standard,completed,88.0,99.0,95.0,282.0,94.0,94.0,A+,Pass,94
997,male,group C,high school,free/reduced,none,62.0,55.0,55.0,172.0,57.333333333333336,57.333333333333336,D,Pass,66
998,female,group C,high school,free/reduced,completed,59.0,71.0,65.0,195.0,65.0,65.0,C,Pass,100
999,female,group D,some college,standard,completed,68.0,78.0,77.0,223.0,74.33333333333333,74.33333333333333,B,Pass,82
1000,female,group D,some college,free/reduced,none,77.0,86.0,86.0,249.0,83.0,83.0,A,Pass,83
